# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_protein_protein_contact	variants_effect_sequence_feature	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_structural_interaction_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
PML	ENSG00000140464	ENST00000395132	protein_coding	0	0	0	8	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PML	ENSG00000140464	ENST00000395135	protein_coding	0	0	0	11	0	0	0	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PML	ENSG00000140464	ENST00000435786	protein_coding	0	0	0	8	3	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PML	ENSG00000140464	ENST00000436891	protein_coding	0	0	0	8	3	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PML	ENSG00000140464	ENST00000562086	protein_coding	0	0	0	8	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PML	ENSG00000140464	ENST00000563500	protein_coding	0	0	0	8	5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PML	ENSG00000140464	ENST00000564428	protein_coding	0	0	0	11	0	0	0	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PML	ENSG00000140464	ENST00000564725	retained_intron	0	0	0	3	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PML	ENSG00000140464	ENST00000565239	protein_coding	0	0	0	8	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PML	ENSG00000140464	ENST00000565317	processed_transcript	0	0	0	3	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PML	ENSG00000140464	ENST00000565898	protein_coding	0	1	0	10	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PML	ENSG00000140464	ENST00000566068	protein_coding	0	0	0	8	0	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PML	ENSG00000140464	ENST00000567543	protein_coding	0	0	0	8	0	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PML	ENSG00000140464	ENST00000567606	protein_coding	0	0	0	8	3	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PML	ENSG00000140464	ENST00000569161	processed_transcript	0	0	0	8	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PML	ENSG00000140464	ENST00000569477	protein_coding	0	0	0	8	0	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PML	ENSG00000140464	ENST00000569965	protein_coding	0	0	0	11	0	0	0	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PML	ENSG00000140464	ENST00000570213	retained_intron	0	0	0	6	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PMM2	ENSG00000140650	ENST00000268261	protein_coding	0	0	0	7	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PMM2	ENSG00000140650	ENST00000537352	protein_coding	0	0	0	7	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PMM2	ENSG00000140650	ENST00000539622	protein_coding	0	0	0	7	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PMM2	ENSG00000140650	ENST00000562318	nonsense_mediated_decay	0	0	0	7	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PMM2	ENSG00000140650	ENST00000562448	retained_intron	0	0	0	5	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PMM2	ENSG00000140650	ENST00000564030	retained_intron	0	0	0	5	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PMM2	ENSG00000140650	ENST00000564069	nonsense_mediated_decay	0	0	0	7	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PMM2	ENSG00000140650	ENST00000565221	nonsense_mediated_decay	0	0	0	7	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PMM2	ENSG00000140650	ENST00000565837	processed_transcript	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PMM2	ENSG00000140650	ENST00000565896	nonsense_mediated_decay	0	0	0	7	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PMM2	ENSG00000140650	ENST00000566196	retained_intron	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PMM2	ENSG00000140650	ENST00000566540	nonsense_mediated_decay	0	0	0	7	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PMM2	ENSG00000140650	ENST00000566604	nonsense_mediated_decay	0	0	0	7	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PMM2	ENSG00000140650	ENST00000566983	protein_coding	0	0	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PMM2	ENSG00000140650	ENST00000567697	retained_intron	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PMM2	ENSG00000140650	ENST00000568602	nonsense_mediated_decay	0	0	0	7	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PMM2	ENSG00000140650	ENST00000569958	protein_coding	0	0	0	7	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PMM2	ENSG00000140650	ENST00000570076	nonsense_mediated_decay	0	0	0	7	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PMM2	ENSG00000140650	ENST00000570134	nonsense_mediated_decay	0	0	0	7	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PMM2P1	ENSG00000265038	ENST00000581948	processed_pseudogene	0	1	0	3	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1
PMP22	ENSG00000109099	ENST00000312280	protein_coding	0	0	0	4	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PMP22	ENSG00000109099	ENST00000395936	protein_coding	0	0	0	4	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PMP22	ENSG00000109099	ENST00000395938	protein_coding	0	0	0	4	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PMP22	ENSG00000109099	ENST00000426385	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PMP22	ENSG00000109099	ENST00000471150	retained_intron	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PMP22	ENSG00000109099	ENST00000494511	protein_coding	0	0	1	3	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PMP22	ENSG00000109099	ENST00000580497	retained_intron	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PMP22	ENSG00000109099	ENST00000580584	protein_coding	0	0	0	4	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PNMT	ENSG00000141744	ENST00000269582	protein_coding	0	0	0	8	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PNMT	ENSG00000141744	ENST00000394246	protein_coding	0	0	0	8	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PNMT	ENSG00000141744	ENST00000581428	protein_coding	0	0	0	8	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PNPO	ENSG00000108439	ENST00000225573	protein_coding	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PNPO	ENSG00000108439	ENST00000434554	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PNPO	ENSG00000108439	ENST00000534893	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PNPO	ENSG00000108439	ENST00000544840	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PNPO	ENSG00000108439	ENST00000582171	nonsense_mediated_decay	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PNPO	ENSG00000108439	ENST00000583245	nonsense_mediated_decay	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PNPO	ENSG00000108439	ENST00000583599	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PNPO	ENSG00000108439	ENST00000584061	nonsense_mediated_decay	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PNPO	ENSG00000108439	ENST00000584806	retained_intron	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PNPO	ENSG00000108439	ENST00000585320	nonsense_mediated_decay	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POLDIP2	ENSG00000004142	ENST00000003607	processed_transcript	0	0	0	6	0	0	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1
POLDIP2	ENSG00000004142	ENST00000540200	protein_coding	0	1	0	5	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1
POLG	ENSG00000140521	ENST00000268124	protein_coding	0	2	0	31	0	0	0	4	27	0	0	0	1	0	0	0	0	0	0	0	0	1	0
POLG	ENSG00000140521	ENST00000442287	protein_coding	0	1	0	31	0	0	0	4	27	0	0	0	0	0	0	0	0	0	0	0	0	1	0
POLG	ENSG00000140521	ENST00000525806	processed_transcript	0	0	0	4	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POLG	ENSG00000140521	ENST00000526314	protein_coding	0	0	0	20	0	0	0	6	11	0	0	0	0	0	0	0	0	0	0	0	0	0	3
POLG	ENSG00000140521	ENST00000526398	nonsense_mediated_decay	0	0	0	20	0	0	0	6	10	0	0	0	0	0	0	0	0	0	0	0	0	0	4
POLG	ENSG00000140521	ENST00000526573	retained_intron	0	0	0	20	0	0	0	7	9	0	0	0	0	0	0	0	0	0	0	0	0	0	4
POLG	ENSG00000140521	ENST00000526671	retained_intron	0	0	0	17	0	0	0	4	5	0	2	0	0	0	0	0	0	0	0	0	0	0	6
POLG	ENSG00000140521	ENST00000528881	nonsense_mediated_decay	0	0	0	25	0	0	0	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	11
POLG	ENSG00000140521	ENST00000530292	nonsense_mediated_decay	0	0	0	27	0	0	0	4	8	0	0	0	0	0	0	0	0	0	0	0	0	0	15
POLG	ENSG00000140521	ENST00000530715	nonsense_mediated_decay	0	0	0	28	0	0	0	10	7	0	0	0	0	0	0	0	0	0	0	0	0	0	11
POLG	ENSG00000140521	ENST00000532363	retained_intron	0	0	0	18	0	0	0	14	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
POLG	ENSG00000140521	ENST00000532584	retained_intron	0	0	0	27	0	0	0	10	13	0	0	0	0	0	0	0	0	0	0	0	0	0	4
POLG	ENSG00000140521	ENST00000533857	retained_intron	0	0	0	19	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	11
POLG2	ENSG00000256525	ENST00000539111	protein_coding	0	0	1	8	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	2
POLG2	ENSG00000256525	ENST00000577506	processed_transcript	0	0	0	5	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
POLG2	ENSG00000256525	ENST00000578687	processed_transcript	0	0	0	7	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5
POLG2	ENSG00000256525	ENST00000578997	nonsense_mediated_decay	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2
POLG2	ENSG00000256525	ENST00000580490	processed_transcript	0	0	0	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
POLG2	ENSG00000256525	ENST00000580893	processed_transcript	0	0	0	7	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5
POLG2	ENSG00000256525	ENST00000581355	protein_coding	0	0	0	9	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	5
POLG2	ENSG00000256525	ENST00000582501	processed_transcript	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1
POLG2	ENSG00000256525	ENST00000585104	processed_transcript	0	0	0	3	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POLG2	ENSG00000256525	ENST00000585141	retained_intron	0	0	0	9	0	0	0	2	3	0	2	0	0	0	0	0	0	0	0	0	0	0	2
POLI	ENSG00000101751	ENST00000217800	protein_coding	0	0	1	4	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2
POLI	ENSG00000101751	ENST00000406285	protein_coding	0	1	1	3	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	1
POLI	ENSG00000101751	ENST00000577361	retained_intron	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POLI	ENSG00000101751	ENST00000577612	protein_coding	0	1	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1
POLI	ENSG00000101751	ENST00000577727	retained_intron	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POLI	ENSG00000101751	ENST00000577971	retained_intron	0	0	0	4	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1
POLI	ENSG00000101751	ENST00000579434	protein_coding	0	0	1	4	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1
POLI	ENSG00000101751	ENST00000579534	protein_coding	0	1	1	3	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0
POLI	ENSG00000101751	ENST00000579823	protein_coding	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POLI	ENSG00000101751	ENST00000580880	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3
POLI	ENSG00000101751	ENST00000580905	processed_transcript	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
POLI	ENSG00000101751	ENST00000581950	nonsense_mediated_decay	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POLI	ENSG00000101751	ENST00000582366	processed_transcript	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POLI	ENSG00000101751	ENST00000583136	protein_coding	0	0	0	4	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
POLI	ENSG00000101751	ENST00000585023	nonsense_mediated_decay	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POLR2A	ENSG00000181222	ENST00000322644	protein_coding	0	1	1	2	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0
POLR2A	ENSG00000181222	ENST00000573603	retained_intron	0	0	0	4	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
POLR2A	ENSG00000181222	ENST00000576553	retained_intron	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
POLR2C	ENSG00000102978	ENST00000219252	protein_coding	0	2	0	12	0	0	1	7	5	0	0	0	0	0	0	1	0	0	0	0	0	1	0
POLR2C	ENSG00000102978	ENST00000562599	nonsense_mediated_decay	0	0	0	10	1	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
POLR2C	ENSG00000102978	ENST00000562953	retained_intron	0	1	0	11	0	0	0	5	5	0	1	0	0	0	0	1	0	0	0	0	0	0	1
POLR2C	ENSG00000102978	ENST00000563115	retained_intron	0	0	0	10	0	0	0	3	2	0	4	0	0	0	0	0	0	0	0	0	0	0	1
POLR2C	ENSG00000102978	ENST00000563589	retained_intron	0	0	0	10	0	0	0	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
POLR2C	ENSG00000102978	ENST00000564626	retained_intron	0	0	0	4	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
POLR2C	ENSG00000102978	ENST00000564651	processed_transcript	0	1	0	11	0	0	0	5	5	0	1	0	0	0	0	1	0	0	0	0	0	0	1
POLR2C	ENSG00000102978	ENST00000567982	retained_intron	0	1	0	12	0	0	0	6	4	0	2	0	0	0	0	1	0	0	0	0	0	0	1
POLR2M	ENSG00000255529	ENST00000299638	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
POLR2M	ENSG00000255529	ENST00000380557	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POLR2M	ENSG00000255529	ENST00000380563	protein_coding	0	2	0	16	0	0	3	0	13	0	0	0	0	0	0	1	0	0	0	0	0	1	0
POLR2M	ENSG00000255529	ENST00000464277	nonsense_mediated_decay	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POLR2M	ENSG00000255529	ENST00000464308	processed_transcript	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
POLR2M	ENSG00000255529	ENST00000482852	nonsense_mediated_decay	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
POLR2M	ENSG00000255529	ENST00000494490	nonsense_mediated_decay	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POLR2M	ENSG00000255529	ENST00000567643	processed_transcript	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
POLR3E	ENSG00000058600	ENST00000299853	protein_coding	0	1	1	11	0	0	0	0	12	1	0	0	0	0	0	1	0	0	0	0	0	0	0
POLR3E	ENSG00000058600	ENST00000359210	protein_coding	0	1	1	11	0	0	0	0	12	1	0	0	0	0	0	1	0	0	0	0	0	0	0
POLR3E	ENSG00000058600	ENST00000418581	protein_coding	0	1	1	11	0	0	0	0	12	1	0	0	0	0	0	1	0	0	0	0	0	0	0
POLR3E	ENSG00000058600	ENST00000561494	nonsense_mediated_decay	0	0	0	5	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POLR3E	ENSG00000058600	ENST00000563024	protein_coding	0	0	0	6	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POLR3E	ENSG00000058600	ENST00000563282	retained_intron	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
POLR3E	ENSG00000058600	ENST00000563766	retained_intron	0	0	0	6	0	0	0	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0
POLR3E	ENSG00000058600	ENST00000564061	retained_intron	0	1	0	12	0	0	0	0	11	0	2	0	0	0	0	1	0	0	0	0	0	0	0
POLR3E	ENSG00000058600	ENST00000564209	protein_coding	0	1	1	11	0	0	0	0	12	1	0	0	0	0	0	1	0	0	0	0	0	0	0
POLR3E	ENSG00000058600	ENST00000564256	processed_transcript	0	0	0	5	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POLR3E	ENSG00000058600	ENST00000564750	nonsense_mediated_decay	0	1	0	12	1	0	0	0	12	0	0	0	0	0	0	1	0	0	0	0	0	0	0
POLR3E	ENSG00000058600	ENST00000564883	protein_coding	0	0	0	5	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POLR3E	ENSG00000058600	ENST00000565117	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
POLR3E	ENSG00000058600	ENST00000565358	protein_coding	0	0	0	6	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POLR3E	ENSG00000058600	ENST00000565551	nonsense_mediated_decay	0	1	0	8	0	0	0	3	3	0	0	0	0	0	0	1	0	0	0	0	0	0	3
POLR3E	ENSG00000058600	ENST00000567022	retained_intron	0	0	0	4	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0
POLR3E	ENSG00000058600	ENST00000569757	protein_coding	0	1	1	7	0	1	1	3	2	1	0	0	0	0	0	1	0	0	0	0	0	0	1
POLR3E	ENSG00000058600	ENST00000569787	retained_intron	0	0	0	9	0	0	0	2	4	0	1	0	0	0	0	0	0	0	0	0	0	0	2
POLR3K	ENSG00000161980	ENST00000293860	protein_coding	0	0	1	12	1	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	7
POLR3K	ENSG00000161980	ENST00000481810	retained_intron	0	0	0	10	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	6
POLRMTP1	ENSG00000266066	ENST00000578759	processed_pseudogene	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
POTEB	ENSG00000233917	ENST00000435397	nonsense_mediated_decay	0	0	1	8	0	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0
POTEB	ENSG00000233917	ENST00000439682	protein_coding	0	0	1	8	0	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0
POTEB	ENSG00000233917	ENST00000553662	processed_transcript	0	0	0	7	0	0	0	1	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0
POTEB	ENSG00000233917	ENST00000570157	processed_transcript	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POTEB2	ENSG00000230031	ENST00000438063	nonsense_mediated_decay	0	1	2	11	0	0	0	1	10	2	0	0	0	0	0	0	0	0	0	0	0	1	0
POTEB2	ENSG00000230031	ENST00000454856	protein_coding	0	1	2	11	0	0	0	1	10	2	0	0	0	0	0	0	0	0	0	0	0	1	0
POTEC	ENSG00000183206	ENST00000358970	protein_coding	0	4	4	9	0	0	0	0	7	4	0	0	1	0	0	0	0	0	0	0	0	3	2
POTEC	ENSG00000183206	ENST00000389891	processed_transcript	0	0	0	12	0	0	0	0	3	0	9	0	0	0	0	0	0	0	0	0	0	0	0
POTEC	ENSG00000183206	ENST00000511306	nonsense_mediated_decay	0	4	4	9	0	1	2	0	7	4	0	0	0	0	0	0	0	0	0	0	0	3	0
POTED	ENSG00000166351	ENST00000299443	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPCDC	ENSG00000138621	ENST00000342932	protein_coding	0	0	1	7	0	0	0	0	3	1	0	0	0	0	0	1	0	0	0	0	0	0	4
PPCDC	ENSG00000138621	ENST00000562095	protein_coding	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPCDC	ENSG00000138621	ENST00000562192	retained_intron	0	0	0	8	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
PPCDC	ENSG00000138621	ENST00000563298	processed_transcript	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3
PPCDC	ENSG00000138621	ENST00000563393	protein_coding	0	2	0	4	0	1	1	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0
PPCDC	ENSG00000138621	ENST00000564923	protein_coding	0	0	0	8	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
PPCDC	ENSG00000138621	ENST00000564953	retained_intron	0	1	0	3	0	0	0	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
PPCDC	ENSG00000138621	ENST00000567336	protein_coding	0	0	1	3	0	0	0	0	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0
PPCDC	ENSG00000138621	ENST00000568207	retained_intron	0	1	0	7	0	0	0	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	4
PPCDC	ENSG00000138621	ENST00000568649	protein_coding	0	0	0	8	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
PPCDC	ENSG00000138621	ENST00000569562	protein_coding	0	2	0	8	0	1	1	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	4
PPIAP14	ENSG00000264775	ENST00000577627	processed_pseudogene	0	0	0	4	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
PPIB	ENSG00000166794	ENST00000300026	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPIB	ENSG00000166794	ENST00000558492	processed_transcript	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPIB	ENSG00000166794	ENST00000561048	retained_intron	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPIP5K1	ENSG00000168781	ENST00000334933	protein_coding	0	0	0	4	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPIP5K1	ENSG00000168781	ENST00000348806	protein_coding	0	0	0	4	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPIP5K1	ENSG00000168781	ENST00000360135	protein_coding	0	0	0	4	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPIP5K1	ENSG00000168781	ENST00000360301	protein_coding	0	0	0	4	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPIP5K1	ENSG00000168781	ENST00000381879	protein_coding	0	0	0	4	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPIP5K1	ENSG00000168781	ENST00000381885	protein_coding	0	0	0	4	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPIP5K1	ENSG00000168781	ENST00000396923	protein_coding	0	0	0	4	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPIP5K1	ENSG00000168781	ENST00000420765	protein_coding	0	0	0	4	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPL	ENSG00000118898	ENST00000345988	protein_coding	0	3	7	31	3	0	0	6	22	1	0	0	6	0	0	0	0	0	0	0	0	3	0
PPL	ENSG00000118898	ENST00000588556	retained_intron	0	0	0	16	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
PPL	ENSG00000118898	ENST00000589090	retained_intron	0	0	0	18	0	0	0	6	3	0	1	0	0	0	0	0	0	0	0	0	0	0	8
PPL	ENSG00000118898	ENST00000590093	retained_intron	0	0	0	15	0	0	0	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5
PPL	ENSG00000118898	ENST00000590782	protein_coding	0	3	1	31	1	0	0	8	22	1	0	0	0	0	0	0	0	0	0	0	0	3	0
PPL	ENSG00000118898	ENST00000592772	protein_coding	0	2	1	37	0	0	0	9	28	1	0	0	0	0	0	0	0	0	0	0	0	2	0
PPM1D	ENSG00000170836	ENST00000305921	protein_coding	0	2	0	4	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0
PPM1D	ENSG00000170836	ENST00000392995	nonsense_mediated_decay	0	2	0	4	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0
